timestamp,sensor_id,sensor_type,value,factory,line,status
2026-04-26 12:04:28.496415,sensor_0960,pressure,103.27,Factory-A,Line-2,WARN
2026-04-26 12:04:29.496415,sensor_0601,temperature,30.89,Factory-B,Line-4,OK
2026-04-26 12:04:30.496415,sensor_0692,temperature,79.99,Factory-C,Line-2,WARN
2026-04-26 12:04:31.496415,sensor_0926,humidity,69.95,Factory-D,Line-1,OK
2026-04-26 12:04:32.496415,sensor_0545,temperature,38.55,Factory-C,Line-1,OK
2026-04-26 12:04:33.496415,sensor_0414,temperature,36.4,Factory-A,Line-3,OK
2026-04-26 12:04:34.496415,sensor_0322,pressure,135.08,Factory-D,Line-4,WARN
2026-04-26 12:04:35.496415,sensor_0355,humidity,85.16,Factory-B,Line-3,ERROR
2026-04-26 12:04:36.496415,sensor_0881,vibration,52.87,Factory-D,Line-1,OK
2026-04-26 12:04:37.496415,sensor_0200,temperature,111.7,Factory-D,Line-3,ERROR
2026-04-26 12:04:38.496415,sensor_0486,temperature,76.1,Factory-C,Line-4,WARN
2026-04-26 12:04:39.496415,sensor_0610,humidity,80.17,Factory-D,Line-1,ERROR
2026-04-26 12:04:40.496415,sensor_0104,humidity,49.33,Factory-B,Line-1,OK
2026-04-26 12:04:41.496415,sensor_0510,vibration,66.89,Factory-A,Line-4,ERROR
2026-04-26 12:04:42.496415,sensor_0805,pressure,145.53,Factory-D,Line-2,WARN
2026-04-26 12:04:43.496415,sensor_0175,vibration,59.4,Factory-D,Line-2,OK
2026-04-26 12:04:44.496415,sensor_0244,humidity,64.36,Factory-A,Line-2,OK
2026-04-26 12:04:45.496415,sensor_0571,humidity,33.4,Factory-B,Line-3,OK
2026-04-26 12:04:46.496415,sensor_0994,vibration,78.6,Factory-A,Line-4,ERROR
2026-04-26 12:04:47.496415,sensor_0361,vibration,65.88,Factory-A,Line-3,ERROR
2026-04-26 12:04:48.496415,sensor_0974,temperature,40.27,Factory-B,Line-2,OK
2026-04-26 12:04:49.496415,sensor_0697,humidity,35.58,Factory-B,Line-1,OK
2026-04-26 12:04:50.496415,sensor_0170,humidity,35.74,Factory-A,Line-1,OK
2026-04-26 12:04:51.496415,sensor_0899,humidity,23.21,Factory-B,Line-4,OK
2026-04-26 12:04:52.496415,sensor_0740,humidity,62.34,Factory-B,Line-2,OK
2026-04-26 12:04:53.496415,sensor_0116,temperature,63.06,Factory-B,Line-3,OK
2026-04-26 12:04:54.496415,sensor_0496,temperature,66.89,Factory-A,Line-1,OK
2026-04-26 12:04:55.496415,sensor_0523,pressure,158.35,Factory-C,Line-4,ERROR
2026-04-26 12:04:56.496415,sensor_0212,humidity,41.34,Factory-A,Line-4,OK
2026-04-26 12:04:57.496415,sensor_0920,vibration,41.95,Factory-A,Line-2,OK
2026-04-26 12:04:58.496415,sensor_0302,temperature,106.45,Factory-A,Line-2,ERROR
2026-04-26 12:04:59.496415,sensor_0664,humidity,69.03,Factory-D,Line-4,OK
2026-04-26 12:05:00.496415,sensor_0084,temperature,56.56,Factory-C,Line-4,OK
2026-04-26 12:05:01.496415,sensor_0807,temperature,93.72,Factory-B,Line-2,WARN
2026-04-26 12:05:02.496415,sensor_0952,pressure,120.58,Factory-C,Line-3,WARN
2026-04-26 12:05:03.496415,sensor_0782,pressure,102.91,Factory-B,Line-4,WARN
2026-04-26 12:05:04.496415,sensor_0428,pressure,100.42,Factory-B,Line-4,WARN
2026-04-26 12:05:05.496415,sensor_0080,humidity,32.19,Factory-B,Line-3,OK
2026-04-26 12:05:06.496415,sensor_0662,temperature,115.27,Factory-A,Line-2,ERROR
2026-04-26 12:05:07.496415,sensor_0682,temperature,87.93,Factory-D,Line-1,WARN
2026-04-26 12:05:08.496415,sensor_0742,pressure,67.28,Factory-A,Line-4,OK
2026-04-26 12:05:09.496415,sensor_0214,temperature,129.56,Factory-C,Line-4,ERROR
2026-04-26 12:05:10.496415,sensor_0502,temperature,38.56,Factory-D,Line-1,OK
2026-04-26 12:05:11.496415,sensor_0621,humidity,30.78,Factory-A,Line-3,OK
2026-04-26 12:05:12.496415,sensor_0481,temperature,120.13,Factory-D,Line-4,ERROR
2026-04-26 12:05:13.496415,sensor_0704,temperature,118.81,Factory-C,Line-2,ERROR
2026-04-26 12:05:14.496415,sensor_0929,pressure,135.45,Factory-A,Line-3,WARN
2026-04-26 12:05:15.496415,sensor_0269,humidity,44.85,Factory-A,Line-1,OK
2026-04-26 12:05:16.496415,sensor_0684,vibration,20.22,Factory-A,Line-4,OK
2026-04-26 12:05:17.496415,sensor_0975,pressure,174.79,Factory-A,Line-2,ERROR
2026-04-26 12:05:18.496415,sensor_0850,vibration,59.55,Factory-D,Line-1,OK
2026-04-26 12:05:19.496415,sensor_0082,humidity,48.39,Factory-D,Line-1,OK
2026-04-26 12:05:20.496415,sensor_0733,vibration,77.83,Factory-D,Line-3,ERROR
2026-04-26 12:05:21.496415,sensor_0109,temperature,71.79,Factory-C,Line-4,WARN
2026-04-26 12:05:22.496415,sensor_0449,humidity,76.56,Factory-A,Line-4,WARN
2026-04-26 12:05:23.496415,sensor_0099,humidity,89.85,Factory-D,Line-2,ERROR
2026-04-26 12:05:24.496415,sensor_0605,humidity,59.95,Factory-C,Line-2,OK
2026-04-26 12:05:25.496415,sensor_0889,pressure,125.03,Factory-B,Line-2,WARN
2026-04-26 12:05:26.496415,sensor_0889,pressure,121.14,Factory-A,Line-3,WARN
2026-04-26 12:05:27.496415,sensor_0181,vibration,19.21,Factory-D,Line-4,OK
2026-04-26 12:05:28.496415,sensor_0053,pressure,157.59,Factory-A,Line-4,ERROR
2026-04-26 12:05:29.496415,sensor_0285,humidity,82.96,Factory-C,Line-2,ERROR
2026-04-26 12:05:30.496415,sensor_0204,temperature,59.99,Factory-A,Line-1,OK
2026-04-26 12:05:31.496415,sensor_0228,temperature,102.43,Factory-B,Line-1,ERROR
2026-04-26 12:05:32.496415,sensor_0062,vibration,18.73,Factory-C,Line-2,OK
2026-04-26 12:05:33.496415,sensor_0576,pressure,140.1,Factory-C,Line-2,WARN
2026-04-26 12:05:34.496415,sensor_0976,humidity,29.25,Factory-D,Line-1,OK
2026-04-26 12:05:35.496415,sensor_0024,pressure,111.57,Factory-C,Line-4,WARN
2026-04-26 12:05:36.496415,sensor_0430,vibration,58.92,Factory-B,Line-2,OK
2026-04-26 12:05:37.496415,sensor_0642,pressure,129.3,Factory-A,Line-1,WARN
2026-04-26 12:05:38.496415,sensor_0972,temperature,24.68,Factory-B,Line-2,OK
2026-04-26 12:05:39.496415,sensor_0219,temperature,23.57,Factory-C,Line-3,OK
2026-04-26 12:05:40.496415,sensor_0229,temperature,118.72,Factory-C,Line-3,ERROR
2026-04-26 12:05:41.496415,sensor_0246,humidity,32.87,Factory-D,Line-2,OK
2026-04-26 12:05:42.496415,sensor_0751,pressure,177.35,Factory-D,Line-3,ERROR
2026-04-26 12:05:43.496415,sensor_0534,vibration,71.58,Factory-B,Line-4,ERROR
2026-04-26 12:05:44.496415,sensor_0247,pressure,57.6,Factory-D,Line-4,OK
2026-04-26 12:05:45.496415,sensor_0842,pressure,140.11,Factory-B,Line-3,WARN
2026-04-26 12:05:46.496415,sensor_0407,temperature,85.87,Factory-D,Line-4,WARN
2026-04-26 12:05:47.496415,sensor_0826,temperature,128.56,Factory-C,Line-2,ERROR
2026-04-26 12:05:48.496415,sensor_0627,vibration,58.85,Factory-D,Line-3,OK
2026-04-26 12:05:49.496415,sensor_0111,pressure,65.76,Factory-B,Line-2,OK
2026-04-26 12:05:50.496415,sensor_0528,humidity,75.24,Factory-C,Line-4,WARN
2026-04-26 12:05:51.496415,sensor_0201,pressure,161.54,Factory-B,Line-3,ERROR
2026-04-26 12:05:52.496415,sensor_0280,pressure,160.28,Factory-C,Line-1,ERROR
2026-04-26 12:05:53.496415,sensor_0835,temperature,44.8,Factory-A,Line-2,OK
2026-04-26 12:05:54.496415,sensor_0077,pressure,76.06,Factory-C,Line-1,WARN
2026-04-26 12:05:55.496415,sensor_0028,humidity,88.32,Factory-D,Line-2,ERROR
2026-04-26 12:05:56.496415,sensor_0418,humidity,58.31,Factory-D,Line-3,OK
2026-04-26 12:05:57.496415,sensor_0976,pressure,179.11,Factory-C,Line-1,ERROR
2026-04-26 12:05:58.496415,sensor_0399,pressure,102.64,Factory-D,Line-4,WARN
2026-04-26 12:05:59.496415,sensor_0129,temperature,84.01,Factory-D,Line-3,WARN
2026-04-26 12:06:00.496415,sensor_0153,pressure,76.12,Factory-C,Line-2,WARN
2026-04-26 12:06:01.496415,sensor_0494,vibration,67.92,Factory-D,Line-4,ERROR
2026-04-26 12:06:02.496415,sensor_0687,pressure,97.28,Factory-A,Line-3,WARN
2026-04-26 12:06:03.496415,sensor_0967,vibration,46.92,Factory-D,Line-3,OK
2026-04-26 12:06:04.496415,sensor_0963,vibration,43.93,Factory-B,Line-1,OK
2026-04-26 12:06:05.496415,sensor_0449,temperature,82.28,Factory-C,Line-4,WARN
2026-04-26 12:06:06.496415,sensor_0402,vibration,19.04,Factory-C,Line-2,OK
2026-04-26 12:06:07.496415,sensor_0944,temperature,79.52,Factory-D,Line-2,WARN
2026-04-26 12:06:08.496415,sensor_0846,vibration,73.71,Factory-B,Line-4,ERROR
2026-04-26 12:06:09.496415,sensor_0826,humidity,69.99,Factory-A,Line-2,OK
2026-04-26 12:06:10.496415,sensor_0447,vibration,4.68,Factory-A,Line-2,OK
2026-04-26 12:06:11.496415,sensor_0124,temperature,30.44,Factory-D,Line-3,OK
2026-04-26 12:06:12.496415,sensor_0792,temperature,30.67,Factory-C,Line-2,OK
2026-04-26 12:06:13.496415,sensor_0517,humidity,85.09,Factory-B,Line-1,ERROR
2026-04-26 12:06:14.496415,sensor_0258,temperature,114.27,Factory-A,Line-4,ERROR
2026-04-26 12:06:15.496415,sensor_0422,temperature,62.62,Factory-B,Line-2,OK
2026-04-26 12:06:16.496415,sensor_0369,humidity,41.66,Factory-B,Line-3,OK
2026-04-26 12:06:17.496415,sensor_0969,pressure,61.71,Factory-A,Line-1,OK
2026-04-26 12:06:18.496415,sensor_0065,pressure,118.29,Factory-C,Line-1,WARN
2026-04-26 12:06:19.496415,sensor_0400,vibration,4.95,Factory-C,Line-4,OK
2026-04-26 12:06:20.496415,sensor_0181,pressure,125.68,Factory-B,Line-4,WARN
2026-04-26 12:06:21.496415,sensor_0996,humidity,51.31,Factory-B,Line-1,OK
2026-04-26 12:06:22.496415,sensor_0375,temperature,81.56,Factory-C,Line-1,WARN
2026-04-26 12:06:23.496415,sensor_0370,humidity,56.42,Factory-A,Line-3,OK
2026-04-26 12:06:24.496415,sensor_0367,vibration,4.34,Factory-B,Line-1,OK
2026-04-26 12:06:25.496415,sensor_0037,vibration,73.11,Factory-D,Line-2,ERROR
2026-04-26 12:06:26.496415,sensor_0149,vibration,6.72,Factory-C,Line-2,OK
2026-04-26 12:06:27.496415,sensor_0099,vibration,26.46,Factory-C,Line-3,OK
2026-04-26 12:06:28.496415,sensor_0943,humidity,87.23,Factory-D,Line-1,ERROR
2026-04-26 12:06:29.496415,sensor_0177,vibration,40.26,Factory-B,Line-3,OK
2026-04-26 12:06:30.496415,sensor_0016,pressure,154.32,Factory-A,Line-3,ERROR
2026-04-26 12:06:31.496415,sensor_0542,humidity,90.77,Factory-C,Line-3,ERROR
2026-04-26 12:06:32.496415,sensor_0657,temperature,77.12,Factory-A,Line-1,WARN
2026-04-26 12:06:33.496415,sensor_0972,vibration,79.57,Factory-B,Line-3,ERROR
2026-04-26 12:06:34.496415,sensor_0556,vibration,21.69,Factory-C,Line-3,OK
2026-04-26 12:06:35.496415,sensor_0691,pressure,155.27,Factory-B,Line-1,ERROR
2026-04-26 12:06:36.496415,sensor_0542,vibration,75.47,Factory-B,Line-1,ERROR
2026-04-26 12:06:37.496415,sensor_0479,pressure,155.84,Factory-D,Line-4,ERROR
2026-04-26 12:06:38.496415,sensor_0913,temperature,128.74,Factory-B,Line-2,ERROR
2026-04-26 12:06:39.496415,sensor_0066,vibration,46.83,Factory-B,Line-3,OK
2026-04-26 12:06:40.496415,sensor_0479,pressure,125.17,Factory-D,Line-3,WARN
2026-04-26 12:06:41.496415,sensor_0303,pressure,163.41,Factory-D,Line-3,ERROR
2026-04-26 12:06:42.496415,sensor_0865,temperature,52.68,Factory-D,Line-2,OK
2026-04-26 12:06:43.496415,sensor_0865,pressure,68.51,Factory-D,Line-1,OK
2026-04-26 12:06:44.496415,sensor_0433,pressure,131.45,Factory-D,Line-4,WARN
2026-04-26 12:06:45.496415,sensor_0010,pressure,103.85,Factory-B,Line-2,WARN
2026-04-26 12:06:46.496415,sensor_0409,temperature,87.92,Factory-A,Line-3,WARN
2026-04-26 12:06:47.496415,sensor_0170,humidity,71.6,Factory-A,Line-1,WARN
2026-04-26 12:06:48.496415,sensor_0257,humidity,38.98,Factory-B,Line-1,OK
2026-04-26 12:06:49.496415,sensor_0200,humidity,94.84,Factory-D,Line-2,ERROR
2026-04-26 12:06:50.496415,sensor_0258,pressure,145.26,Factory-B,Line-1,WARN
2026-04-26 12:06:51.496415,sensor_0972,temperature,71.24,Factory-B,Line-4,WARN
2026-04-26 12:06:52.496415,sensor_0797,vibration,0.77,Factory-A,Line-2,OK
2026-04-26 12:06:53.496415,sensor_0763,pressure,164.16,Factory-A,Line-4,ERROR
2026-04-26 12:06:54.496415,sensor_0224,vibration,13.95,Factory-D,Line-1,OK
2026-04-26 12:06:55.496415,sensor_0565,pressure,104.11,Factory-B,Line-4,WARN
2026-04-26 12:06:56.496415,sensor_0640,pressure,105.37,Factory-B,Line-1,WARN
2026-04-26 12:06:57.496415,sensor_0773,temperature,22.79,Factory-B,Line-2,OK
2026-04-26 12:06:58.496415,sensor_0350,vibration,31.66,Factory-B,Line-2,OK
2026-04-26 12:06:59.496415,sensor_0675,humidity,78.56,Factory-B,Line-3,WARN
2026-04-26 12:07:00.496415,sensor_0525,pressure,109.47,Factory-B,Line-4,WARN
2026-04-26 12:07:01.496415,sensor_0695,pressure,88.65,Factory-D,Line-2,WARN
2026-04-26 12:07:02.496415,sensor_0874,pressure,166.46,Factory-D,Line-2,ERROR
2026-04-26 12:07:03.496415,sensor_0437,temperature,103.83,Factory-B,Line-1,ERROR
2026-04-26 12:07:04.496415,sensor_0100,pressure,61.18,Factory-B,Line-1,OK
2026-04-26 12:07:05.496415,sensor_0432,vibration,11.09,Factory-A,Line-2,OK
2026-04-26 12:07:06.496415,sensor_0242,vibration,53.43,Factory-B,Line-3,OK
2026-04-26 12:07:07.496415,sensor_0588,pressure,163.9,Factory-D,Line-4,ERROR
2026-04-26 12:07:08.496415,sensor_0385,pressure,149.87,Factory-C,Line-1,WARN
2026-04-26 12:07:09.496415,sensor_0030,humidity,46.06,Factory-D,Line-4,OK
2026-04-26 12:07:10.496415,sensor_0626,temperature,27.86,Factory-A,Line-4,OK
2026-04-26 12:07:11.496415,sensor_0466,pressure,101.91,Factory-C,Line-2,WARN
2026-04-26 12:07:12.496415,sensor_0443,vibration,64.3,Factory-C,Line-3,ERROR
2026-04-26 12:07:13.496415,sensor_0881,humidity,71.55,Factory-B,Line-3,WARN
2026-04-26 12:07:14.496415,sensor_0823,pressure,94.35,Factory-D,Line-4,WARN
2026-04-26 12:07:15.496415,sensor_0568,pressure,65.13,Factory-B,Line-2,OK
2026-04-26 12:07:16.496415,sensor_0448,vibration,65.12,Factory-B,Line-1,ERROR
2026-04-26 12:07:17.496415,sensor_0167,temperature,77.25,Factory-D,Line-4,WARN
2026-04-26 12:07:18.496415,sensor_0106,pressure,164.44,Factory-C,Line-1,ERROR
2026-04-26 12:07:19.496415,sensor_0176,pressure,121.65,Factory-A,Line-3,WARN
2026-04-26 12:07:20.496415,sensor_0042,humidity,40.3,Factory-D,Line-1,OK
2026-04-26 12:07:21.496415,sensor_0184,temperature,80.13,Factory-D,Line-1,WARN
2026-04-26 12:07:22.496415,sensor_0725,temperature,95.07,Factory-D,Line-3,WARN
2026-04-26 12:07:23.496415,sensor_0869,temperature,126.42,Factory-B,Line-2,ERROR
2026-04-26 12:07:24.496415,sensor_0696,humidity,48.13,Factory-B,Line-4,OK
2026-04-26 12:07:25.496415,sensor_0470,humidity,81.06,Factory-A,Line-1,ERROR
2026-04-26 12:07:26.496415,sensor_0904,temperature,104.99,Factory-C,Line-2,ERROR
2026-04-26 12:07:27.496415,sensor_0151,humidity,57.04,Factory-B,Line-4,OK
2026-04-26 12:07:28.496415,sensor_0174,humidity,81.99,Factory-A,Line-2,ERROR
2026-04-26 12:07:29.496415,sensor_0065,temperature,108.22,Factory-C,Line-4,ERROR
2026-04-26 12:07:30.496415,sensor_0123,pressure,146.83,Factory-D,Line-3,WARN
2026-04-26 12:07:31.496415,sensor_0879,temperature,87.34,Factory-B,Line-4,WARN
2026-04-26 12:07:32.496415,sensor_0723,temperature,103.81,Factory-C,Line-3,ERROR
2026-04-26 12:07:33.496415,sensor_0937,temperature,43.42,Factory-C,Line-1,OK
2026-04-26 12:07:34.496415,sensor_0028,vibration,47.67,Factory-C,Line-3,OK
2026-04-26 12:07:35.496415,sensor_0365,pressure,90.35,Factory-C,Line-4,WARN
2026-04-26 12:07:36.496415,sensor_0284,temperature,125.53,Factory-B,Line-4,ERROR
2026-04-26 12:07:37.496415,sensor_0646,temperature,74.35,Factory-A,Line-3,WARN
2026-04-26 12:07:38.496415,sensor_0807,humidity,33.74,Factory-B,Line-4,OK
2026-04-26 12:07:39.496415,sensor_0573,pressure,177.67,Factory-D,Line-1,ERROR
2026-04-26 12:07:40.496415,sensor_0332,pressure,72.01,Factory-A,Line-1,WARN
2026-04-26 12:07:41.496415,sensor_0754,temperature,51.3,Factory-A,Line-2,OK
2026-04-26 12:07:42.496415,sensor_0235,vibration,76.07,Factory-D,Line-4,ERROR
2026-04-26 12:07:43.496415,sensor_0105,vibration,53.72,Factory-A,Line-4,OK
2026-04-26 12:07:44.496415,sensor_0820,pressure,98.87,Factory-D,Line-3,WARN
2026-04-26 12:07:45.496415,sensor_0181,pressure,146.01,Factory-D,Line-1,WARN
2026-04-26 12:07:46.496415,sensor_0630,pressure,122.53,Factory-A,Line-2,WARN
2026-04-26 12:07:47.496415,sensor_0095,temperature,20.17,Factory-B,Line-4,OK
2026-04-26 12:07:48.496415,sensor_0239,pressure,76.92,Factory-D,Line-1,WARN
2026-04-26 12:07:49.496415,sensor_0122,temperature,127.69,Factory-A,Line-1,ERROR
2026-04-26 12:07:50.496415,sensor_0698,vibration,56.5,Factory-C,Line-4,OK
2026-04-26 12:07:51.496415,sensor_0738,temperature,37.96,Factory-A,Line-1,OK
2026-04-26 12:07:52.496415,sensor_0991,temperature,44.4,Factory-B,Line-3,OK
2026-04-26 12:07:53.496415,sensor_0336,vibration,20.76,Factory-D,Line-1,OK
2026-04-26 12:07:54.496415,sensor_0402,vibration,42.28,Factory-D,Line-2,OK
2026-04-26 12:07:55.496415,sensor_0661,temperature,107.22,Factory-A,Line-1,ERROR
2026-04-26 12:07:56.496415,sensor_0770,humidity,93.11,Factory-A,Line-3,ERROR
2026-04-26 12:07:57.496415,sensor_0893,humidity,66.7,Factory-B,Line-4,OK
2026-04-26 12:07:58.496415,sensor_0153,humidity,27.06,Factory-C,Line-2,OK
2026-04-26 12:07:59.496415,sensor_0283,pressure,119.75,Factory-C,Line-2,WARN
2026-04-26 12:08:00.496415,sensor_0672,temperature,60.27,Factory-A,Line-4,OK
2026-04-26 12:08:01.496415,sensor_0798,vibration,25.2,Factory-B,Line-4,OK
2026-04-26 12:08:02.496415,sensor_0762,temperature,91.16,Factory-D,Line-1,WARN
2026-04-26 12:08:03.496415,sensor_0581,humidity,79.28,Factory-A,Line-2,WARN
2026-04-26 12:08:04.496415,sensor_0308,vibration,25.28,Factory-A,Line-2,OK
2026-04-26 12:08:05.496415,sensor_0752,pressure,168.49,Factory-D,Line-3,ERROR
2026-04-26 12:08:06.496415,sensor_0589,pressure,65.61,Factory-B,Line-3,OK
2026-04-26 12:08:07.496415,sensor_0243,humidity,72.02,Factory-B,Line-4,WARN
2026-04-26 12:08:08.496415,sensor_0730,humidity,61.46,Factory-D,Line-1,OK
2026-04-26 12:08:09.496415,sensor_0560,temperature,64.79,Factory-C,Line-2,OK
2026-04-26 12:08:10.496415,sensor_0167,vibration,28.35,Factory-C,Line-1,OK
2026-04-26 12:08:11.496415,sensor_0593,humidity,70.66,Factory-A,Line-3,WARN
2026-04-26 12:08:12.496415,sensor_0979,humidity,45.8,Factory-D,Line-4,OK
2026-04-26 12:08:13.496415,sensor_0677,pressure,122.66,Factory-A,Line-3,WARN
2026-04-26 12:08:14.496415,sensor_0368,temperature,47.05,Factory-A,Line-4,OK
2026-04-26 12:08:15.496415,sensor_0967,humidity,65.71,Factory-D,Line-1,OK
2026-04-26 12:08:16.496415,sensor_0421,pressure,143.0,Factory-D,Line-1,WARN
2026-04-26 12:08:17.496415,sensor_0943,temperature,64.04,Factory-A,Line-3,OK
2026-04-26 12:08:18.496415,sensor_0344,temperature,77.85,Factory-B,Line-3,WARN
2026-04-26 12:08:19.496415,sensor_0320,pressure,158.71,Factory-C,Line-1,ERROR
2026-04-26 12:08:20.496415,sensor_0117,pressure,52.14,Factory-B,Line-3,OK
2026-04-26 12:08:21.496415,sensor_0383,temperature,108.41,Factory-B,Line-3,ERROR
2026-04-26 12:08:22.496415,sensor_0735,temperature,55.78,Factory-A,Line-1,OK
2026-04-26 12:08:23.496415,sensor_0977,temperature,50.43,Factory-B,Line-2,OK
2026-04-26 12:08:24.496415,sensor_0540,humidity,24.61,Factory-C,Line-2,OK
2026-04-26 12:08:25.496415,sensor_0733,humidity,75.87,Factory-A,Line-2,WARN
2026-04-26 12:08:26.496415,sensor_0615,pressure,153.13,Factory-B,Line-4,ERROR
2026-04-26 12:08:27.496415,sensor_0326,temperature,74.58,Factory-C,Line-4,WARN
2026-04-26 12:08:28.496415,sensor_0545,humidity,54.7,Factory-C,Line-1,OK
2026-04-26 12:08:29.496415,sensor_0589,pressure,58.14,Factory-B,Line-2,OK
2026-04-26 12:08:30.496415,sensor_0643,humidity,81.33,Factory-D,Line-4,ERROR
2026-04-26 12:08:31.496415,sensor_0991,pressure,171.94,Factory-A,Line-3,ERROR
2026-04-26 12:08:32.496415,sensor_0932,temperature,93.94,Factory-A,Line-4,WARN
2026-04-26 12:08:33.496415,sensor_0294,pressure,145.31,Factory-A,Line-1,WARN
2026-04-26 12:08:34.496415,sensor_0335,humidity,88.58,Factory-D,Line-3,ERROR
2026-04-26 12:08:35.496415,sensor_0715,vibration,40.51,Factory-C,Line-1,OK
2026-04-26 12:08:36.496415,sensor_0660,vibration,47.09,Factory-A,Line-3,OK
2026-04-26 12:08:37.496415,sensor_0747,pressure,159.53,Factory-B,Line-4,ERROR
2026-04-26 12:08:38.496415,sensor_0762,pressure,169.17,Factory-A,Line-4,ERROR
2026-04-26 12:08:39.496415,sensor_0656,humidity,43.11,Factory-C,Line-2,OK
2026-04-26 12:08:40.496415,sensor_0401,humidity,52.15,Factory-B,Line-2,OK
2026-04-26 12:08:41.496415,sensor_0667,humidity,65.46,Factory-B,Line-1,OK
2026-04-26 12:08:42.496415,sensor_0615,humidity,78.05,Factory-A,Line-3,WARN
2026-04-26 12:08:43.496415,sensor_0812,vibration,37.61,Factory-A,Line-4,OK
2026-04-26 12:08:44.496415,sensor_0876,temperature,115.06,Factory-D,Line-4,ERROR
2026-04-26 12:08:45.496415,sensor_0155,temperature,83.04,Factory-D,Line-3,WARN
2026-04-26 12:08:46.496415,sensor_0331,vibration,25.62,Factory-B,Line-1,OK
2026-04-26 12:08:47.496415,sensor_0332,pressure,71.85,Factory-B,Line-1,WARN
2026-04-26 12:08:48.496415,sensor_0558,pressure,160.36,Factory-C,Line-3,ERROR
2026-04-26 12:08:49.496415,sensor_0616,pressure,122.61,Factory-A,Line-3,WARN
2026-04-26 12:08:50.496415,sensor_0512,temperature,82.65,Factory-C,Line-2,WARN
2026-04-26 12:08:51.496415,sensor_0435,vibration,16.0,Factory-A,Line-4,OK
2026-04-26 12:08:52.496415,sensor_0916,pressure,174.41,Factory-A,Line-4,ERROR
2026-04-26 12:08:53.496415,sensor_0126,vibration,5.79,Factory-A,Line-3,OK
2026-04-26 12:08:54.496415,sensor_0758,humidity,79.27,Factory-A,Line-2,WARN
2026-04-26 12:08:55.496415,sensor_0094,vibration,60.62,Factory-C,Line-3,ERROR
2026-04-26 12:08:56.496415,sensor_0527,pressure,88.59,Factory-C,Line-4,WARN
2026-04-26 12:08:57.496415,sensor_0938,temperature,41.12,Factory-C,Line-3,OK
2026-04-26 12:08:58.496415,sensor_0132,humidity,51.05,Factory-C,Line-2,OK
2026-04-26 12:08:59.496415,sensor_0602,humidity,53.94,Factory-A,Line-3,OK
2026-04-26 12:09:00.496415,sensor_0591,temperature,60.66,Factory-D,Line-4,OK
2026-04-26 12:09:01.496415,sensor_0839,vibration,10.85,Factory-A,Line-4,OK
2026-04-26 12:09:02.496415,sensor_0264,pressure,152.94,Factory-B,Line-4,ERROR
2026-04-26 12:09:03.496415,sensor_0642,humidity,25.26,Factory-C,Line-4,OK
2026-04-26 12:09:04.496415,sensor_0932,temperature,117.96,Factory-A,Line-3,ERROR
2026-04-26 12:09:05.496415,sensor_0360,temperature,82.88,Factory-A,Line-4,WARN
2026-04-26 12:09:06.496415,sensor_0046,vibration,28.79,Factory-A,Line-1,OK
2026-04-26 12:09:07.496415,sensor_0779,temperature,83.89,Factory-D,Line-2,WARN
2026-04-26 12:09:08.496415,sensor_0374,humidity,48.56,Factory-D,Line-3,OK
2026-04-26 12:09:09.496415,sensor_0819,pressure,95.83,Factory-C,Line-4,WARN
2026-04-26 12:09:10.496415,sensor_0958,vibration,15.58,Factory-C,Line-3,OK
2026-04-26 12:09:11.496415,sensor_0497,humidity,39.45,Factory-A,Line-3,OK
2026-04-26 12:09:12.496415,sensor_0633,pressure,130.72,Factory-B,Line-3,WARN
